Wall time,Step,Value
1503340414.608733,86000,0.7421875
1503340429.2579918,86100,0.66796875
1503340443.9358575,86200,0.69140625
1503340458.5836015,86300,0.67578125
1503340473.367068,86400,0.71484375
1503340502.76188,86600,0.68359375
1503340517.3188686,86700,0.6640625
1503340531.9520655,86800,0.7421875
1503340546.5360122,86900,0.671875
1503340561.2130132,87000,0.73828125
1503340575.8254776,87100,0.73046875
1503340590.441868,87200,0.6796875
1503340619.7507298,87400,0.72265625
1503340634.3684747,87500,0.6640625
1503340648.9556854,87600,0.625
1503340663.5671468,87700,0.671875
1503340678.1817129,87800,0.65234375
1503340692.7982714,87900,0.65234375
1503340707.3941216,88000,0.67578125
1503340722.0816822,88100,0.69140625
1503340736.8009284,88200,0.63671875
1503340751.450932,88300,0.67578125
1503340766.0519037,88400,0.6328125
1503340780.7340865,88500,0.703125
1503340795.4592986,88600,0.7265625
1503340810.057723,88700,0.703125
1503340824.67668,88800,0.61328125
1503340839.347955,88900,0.67578125
1503340853.9934103,89000,0.66796875
1503340868.699721,89100,0.6796875
1503340883.3825054,89200,0.64453125
1503340897.9637542,89300,0.7265625
1503340912.5524273,89400,0.6171875
1503340927.196741,89500,0.66796875
1503340941.8462503,89600,0.6328125
1503340956.503589,89700,0.66796875
1503340971.1504943,89800,0.703125
1503340985.8733249,89900,0.671875
1503341000.436643,90000,0.703125
1503341015.3705928,90100,0.7421875
1503341044.6896377,90300,0.71484375
1503341059.293855,90400,0.7265625
1503341074.1230402,90500,0.76171875
1503341088.7039158,90600,0.71484375
1503341103.47371,90700,0.69140625
1503341118.0250783,90800,0.66796875
1503341132.763865,90900,0.71484375
1503341147.3922627,91000,0.70703125
1503341162.0434468,91100,0.734375
1503341176.623713,91200,0.70703125
1503341191.3797145,91300,0.75390625
1503341205.9984415,91400,0.734375
1503341235.27553,91600,0.73046875
1503341250.013627,91700,0.75390625
1503341264.6288137,91800,0.7109375
1503341279.298192,91900,0.71484375
1503341308.5360963,92100,0.7421875
1503341323.13412,92200,0.69921875
1503341337.8263025,92300,0.73828125
1503341352.5145175,92400,0.69140625
1503341367.172382,92500,0.69921875
1503341381.8274407,92600,0.69140625
